NSE:RELIANCE-EQ,BUY,0.4,1424.7,1424.69,1424.72,2026-02-23T14:27:00+05:30,3m,1422.4858077095337,2026-02-23T23:27:31.610456+05:30,0.4,BUY,ema_crossover_5_20,3m,0.30000000000000004,v1.0.0,"[{""strategy_name"": ""ema_crossover_5_20"", ""symbol"": ""NSE:RELIANCE-EQ"", ""timeframe"": ""3m"", ""action"": ""BUY"", ""entry_price"": 1422.6, ""stop_loss"": 1422.59, ""target"": 1422.62, ""confidence"": 0.4, ""anchor_price"": 1421.459275929456, ""metadata"": {""strategy_weight"": 0.25, ""timeframe_weight"": 0.5}, ""timestamp"": ""2026-02-23T12:06:00+05:30""}, {""strategy_name"": ""ema_crossover_5_20"", ""symbol"": ""NSE:RELIANCE-EQ"", ""timeframe"": ""3m"", ""action"": ""BUY"", ""entry_price"": 1424.7, ""stop_loss"": 1424.69, ""target"": 1424.72, ""confidence"": 0.4, ""anchor_price"": 1421.9785247065506, ""metadata"": {""strategy_weight"": 0.25, ""timeframe_weight"": 0.5}, ""timestamp"": ""2026-02-23T12:39:00+05:30""}, {""strategy_name"": ""ema_crossover_5_20"", ""symbol"": ""NSE:RELIANCE-EQ"", ""timeframe"": ""3m"", ""action"": ""BUY"", ""entry_price"": 1425.3, ""stop_loss"": 1425.29, ""target"": 1425.32, ""confidence"": 0.4, ""anchor_price"": 1421.6172992455222, ""metadata"": {""strategy_weight"": 0.25, ""timeframe_weight"": 0.5}, ""timestamp"": ""2026-02-23T14:27:00+05:30""}, {""strategy_name"": ""ema_crossover_5_20"", ""symbol"": ""NSE:RELIANCE-EQ"", ""timeframe"": ""3m"", ""action"": ""BUY"", ""entry_price"": 1427.5, ""stop_loss"": 1427.49, ""target"": 1427.52, ""confidence"": 0.4, ""anchor_price"": 1426.4110220441241, ""metadata"": {""strategy_weight"": 0.25, ""timeframe_weight"": 0.5}, ""timestamp"": ""2026-02-23T11:09:00+05:30""}, {""strategy_name"": ""ema_crossover_5_20"", ""symbol"": ""NSE:RELIANCE-EQ"", ""timeframe"": ""3m"", ""action"": ""BUY"", ""entry_price"": 1424.7, ""stop_loss"": 1424.69, ""target"": 1424.72, ""confidence"": 0.4, ""anchor_price"": 1422.4858077095337, ""metadata"": {""strategy_weight"": 0.25, ""timeframe_weight"": 0.5}, ""timestamp"": ""2026-02-23T12:39:00+05:30""}]","{""signal_count"": 5, ""strategy_distribution"": {""ema_crossover_5_20"": 5}, ""timeframe_distribution"": {""3m"": 5}, ""weight_distribution"": {""ema_crossover_5_20"": 0.25}}"
NSE:RELIANCE-EQ,SELL,0.4,1421.8,1421.81,1421.78,2026-02-23T13:36:00+05:30,3m,1426.4879746803663,2026-02-23T23:27:31.618770+05:30,0.4,SELL,ema_crossover_5_20,3m,0.30000000000000004,v1.0.0,"[{""strategy_name"": ""ema_crossover_5_20"", ""symbol"": ""NSE:RELIANCE-EQ"", ""timeframe"": ""3m"", ""action"": ""SELL"", ""entry_price"": 1419.8, ""stop_loss"": 1419.81, ""target"": 1419.78, ""confidence"": 0.4, ""anchor_price"": 1421.3380952380953, ""metadata"": {""strategy_weight"": 0.25, ""timeframe_weight"": 0.5}, ""timestamp"": ""2026-02-23T11:48:00+05:30""}, {""strategy_name"": ""ema_crossover_5_20"", ""symbol"": ""NSE:RELIANCE-EQ"", ""timeframe"": ""3m"", ""action"": ""SELL"", ""entry_price"": 1420.8, ""stop_loss"": 1420.81, ""target"": 1420.78, ""confidence"": 0.4, ""anchor_price"": 1421.8149130275272, ""metadata"": {""strategy_weight"": 0.25, ""timeframe_weight"": 0.5}, ""timestamp"": ""2026-02-23T12:24:00+05:30""}, {""strategy_name"": ""ema_crossover_5_20"", ""symbol"": ""NSE:RELIANCE-EQ"", ""timeframe"": ""3m"", ""action"": ""SELL"", ""entry_price"": 1421.8, ""stop_loss"": 1421.81, ""target"": 1421.78, ""confidence"": 0.4, ""anchor_price"": 1423.4627296936203, ""metadata"": {""strategy_weight"": 0.25, ""timeframe_weight"": 0.5}, ""timestamp"": ""2026-02-23T13:36:00+05:30""}, {""strategy_name"": ""ema_crossover_5_20"", ""symbol"": ""NSE:RELIANCE-EQ"", ""timeframe"": ""3m"", ""action"": ""SELL"", ""entry_price"": 1428.1, ""stop_loss"": 1428.11, ""target"": 1428.08, ""confidence"": 0.4, ""anchor_price"": 1429.9065930214842, ""metadata"": {""strategy_weight"": 0.25, ""timeframe_weight"": 0.5}, ""timestamp"": ""2026-02-23T09:57:00+05:30""}, {""strategy_name"": ""ema_crossover_5_20"", ""symbol"": ""NSE:RELIANCE-EQ"", ""timeframe"": ""3m"", ""action"": ""SELL"", ""entry_price"": 1425.8, ""stop_loss"": 1425.81, ""target"": 1425.78, ""confidence"": 0.4, ""anchor_price"": 1426.4879746803663, ""metadata"": {""strategy_weight"": 0.25, ""timeframe_weight"": 0.5}, ""timestamp"": ""2026-02-23T11:21:00+05:30""}]","{""signal_count"": 5, ""strategy_distribution"": {""ema_crossover_5_20"": 5}, ""timeframe_distribution"": {""3m"": 5}, ""weight_distribution"": {""ema_crossover_5_20"": 0.25}}"
